,DATE,avalanche_sum,PRCP,SNWD,TMAX,TMIN,MONTH_1,MONTH_10,MONTH_11,MONTH_12,MONTH_2,MONTH_3,MONTH_4,MONTH_5,MONTH_6,MONTH_7,MONTH_8,MONTH_9,snow_diff_day,snow_diff_week,got_snow,min_below_freezing,max_above_freezing,min*max,avalanche_binary,Region_Ogden,Region_Provo,Region_Salt Lake,Region_Uintas
14733,2013-02-28,0.0,0.2,51.0,36.0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0,4.0,0,1,1,1,False,1,0,0,0
14734,2013-03-01,0.0,0.0,50.0,40.0,25.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,0.0,0,1,1,1,False,1,0,0,0
14735,2013-03-02,0.0,0.0,49.0,46.0,27.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-6.0,0,1,1,1,False,1,0,0,0
14736,2013-03-03,0.0,0.8,53.0,40.0,26.0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,0.0,1,1,1,1,False,1,0,0,0
14737,2013-03-04,0.0,0.0,53.0,30.0,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0,1,0,0,False,1,0,0,0
14738,2013-03-05,0.0,0.0,52.0,38.0,17.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,0.0,0,1,1,1,False,1,0,0,0
14739,2013-03-06,1.0,0.2,53.0,42.0,26.0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1,1,1,1,True,1,0,0,0
14740,2013-03-07,0.0,0.1,53.0,37.0,24.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,2.0,0,1,1,1,False,1,0,0,0
14741,2013-03-08,0.0,0.2,52.0,41.0,27.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,2.0,0,1,1,1,False,1,0,0,0
14742,2013-03-09,0.0,0.0,52.0,36.0,24.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3.0,0,1,1,1,False,1,0,0,0
14743,2013-03-10,0.0,0.0,51.0,40.0,25.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-2.0,0,1,1,1,False,1,0,0,0
14744,2013-03-11,0.0,0.0,51.0,38.0,31.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-2.0,0,1,1,1,False,1,0,0,0
14745,2013-03-12,0.0,0.0,49.0,47.0,30.0,0,0,0,0,0,1,0,0,0,0,0,0,-2.0,-3.0,0,1,1,1,False,1,0,0,0
14746,2013-03-13,1.0,0.0,47.0,49.0,38.0,0,0,0,0,0,1,0,0,0,0,0,0,-2.0,-6.0,0,0,1,0,True,1,0,0,0
14747,2013-03-14,0.0,0.0,45.0,53.0,44.0,0,0,0,0,0,1,0,0,0,0,0,0,-2.0,-8.0,0,0,1,0,False,1,0,0,0
14748,2013-03-15,0.0,0.0,44.0,55.0,40.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-8.0,0,0,1,0,False,1,0,0,0
14749,2013-03-16,0.0,0.0,43.0,48.0,31.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-9.0,0,1,1,1,False,1,0,0,0
14750,2013-03-17,0.0,0.0,43.0,35.0,21.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-8.0,0,1,1,1,False,1,0,0,0
14751,2013-03-18,0.0,0.0,43.0,33.0,23.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-8.0,0,1,1,1,False,1,0,0,0
14752,2013-03-19,0.0,0.0,42.0,43.0,24.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-7.0,0,1,1,1,False,1,0,0,0
14753,2013-03-20,0.0,0.8,45.0,38.0,31.0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,-2.0,1,1,1,1,False,1,0,0,0
14754,2013-03-21,0.0,0.0,45.0,36.0,19.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,1,1,1,False,1,0,0,0
14755,2013-03-22,0.0,0.2,48.0,24.0,12.0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,4.0,1,1,0,0,False,1,0,0,0
14756,2013-03-23,0.0,0.2,49.0,28.0,11.0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,6.0,1,1,0,0,False,1,0,0,0
14757,2013-03-24,0.0,0.0,48.0,28.0,12.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,5.0,0,1,0,0,False,1,0,0,0
14758,2013-03-25,0.0,0.0,47.0,38.0,13.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,4.0,0,1,1,1,False,1,0,0,0
14759,2013-03-26,0.0,0.0,46.0,46.0,31.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,4.0,0,1,1,1,False,1,0,0,0
14760,2013-03-27,0.0,0.0,44.0,49.0,33.0,0,0,0,0,0,1,0,0,0,0,0,0,-2.0,-1.0,0,0,1,0,False,1,0,0,0
14761,2013-03-28,0.0,0.0,43.0,52.0,37.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-2.0,0,0,1,0,False,1,0,0,0
14762,2013-03-29,0.0,0.0,41.0,52.0,39.0,0,0,0,0,0,1,0,0,0,0,0,0,-2.0,-7.0,0,0,1,0,False,1,0,0,0
14763,2013-03-30,0.0,0.0,40.0,53.0,38.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-9.0,0,0,1,0,False,1,0,0,0
14764,2013-03-31,0.0,0.0,38.0,54.0,36.0,0,0,0,0,0,1,0,0,0,0,0,0,-2.0,-10.0,0,0,1,0,False,1,0,0,0
14765,2013-04-01,0.0,0.4,39.0,45.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,-8.0,1,0,1,0,False,1,0,0,0
14766,2013-04-02,0.0,0.0,37.0,53.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,-2.0,-9.0,0,0,1,0,False,1,0,0,0
14767,2013-04-03,0.0,0.0,36.0,53.0,39.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-8.0,0,0,1,0,False,1,0,0,0
14768,2013-04-04,0.0,0.0,34.0,52.0,42.0,0,0,0,0,0,0,1,0,0,0,0,0,-2.0,-9.0,0,0,1,0,False,1,0,0,0
14769,2013-04-05,0.0,0.3,34.0,48.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-7.0,0,0,1,0,False,1,0,0,0
14770,2013-04-06,0.0,0.1,33.0,46.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-7.0,0,0,1,0,False,1,0,0,0
14771,2013-04-07,0.0,0.2,34.0,42.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,-4.0,1,0,1,0,False,1,0,0,0
14772,2013-04-08,0.0,0.2,37.0,41.0,20.0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,-2.0,1,1,1,1,False,1,0,0,0
14773,2013-04-09,0.0,0.0,36.0,29.0,14.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,0,1,0,0,False,1,0,0,0
14774,2013-04-10,0.0,0.2,35.0,43.0,18.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,0,1,1,1,False,1,0,0,0
14775,2013-04-11,0.0,0.1,35.0,46.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0,0,1,0,False,1,0,0,0
14776,2013-04-12,0.0,0.1,33.0,45.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,-2.0,-1.0,0,1,1,1,False,1,0,0,0
14777,2013-04-13,0.0,0.0,34.0,42.0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,1,1,1,1,False,1,0,0,0
14778,2013-04-14,0.0,0.0,33.0,34.0,20.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,0,1,1,1,False,1,0,0,0
14779,2013-04-15,0.0,0.2,36.0,36.0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,-1.0,1,1,1,1,False,1,0,0,0
14780,2013-04-16,0.0,0.2,37.0,31.0,18.0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,1,1,0,0,False,1,0,0,0
14781,2013-04-17,0.0,0.0,35.0,34.0,15.0,0,0,0,0,0,0,1,0,0,0,0,0,-2.0,0.0,0,1,1,1,False,1,0,0,0
14782,2013-04-18,0.0,0.0,34.0,38.0,19.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,0,1,1,1,False,1,0,0,0
14783,2013-04-19,0.0,1.4,42.0,36.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,9.0,1,1,1,1,False,1,0,0,0
14784,2013-04-20,0.0,0.4,41.0,41.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,7.0,0,0,1,0,False,1,0,0,0
14785,2013-04-21,0.0,0.0,39.0,45.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,-2.0,6.0,0,0,1,0,False,1,0,0,0
14786,2013-04-22,0.0,0.0,38.0,41.0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,2.0,0,1,1,1,False,1,0,0,0
14787,2013-04-23,0.0,0.0,38.0,38.0,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0,1,1,1,False,1,0,0,0
14788,2013-04-24,0.0,0.0,37.0,47.0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,2.0,0,1,1,1,False,1,0,0,0
14789,2013-04-25,0.0,0.0,36.0,49.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,2.0,0,0,1,0,False,1,0,0,0
14790,2013-04-26,0.0,0.0,35.0,52.0,38.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-7.0,0,0,1,0,False,1,0,0,0
14791,2013-04-27,0.0,0.0,33.0,57.0,45.0,0,0,0,0,0,0,1,0,0,0,0,0,-2.0,-8.0,0,0,1,0,False,1,0,0,0
14792,2013-04-28,0.0,0.0,31.0,56.0,45.0,0,0,0,0,0,0,1,0,0,0,0,0,-2.0,-8.0,0,0,1,0,False,1,0,0,0
14793,2013-04-29,0.0,0.0,28.0,52.0,41.0,0,0,0,0,0,0,1,0,0,0,0,0,-3.0,-10.0,0,0,1,0,False,1,0,0,0
14794,2013-04-30,0.0,0.0,27.0,46.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-11.0,0,1,1,1,False,1,0,0,0
14795,2013-05-01,0.0,0.0,27.0,39.0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-10.0,0,1,1,1,False,1,0,0,0
14796,2013-05-02,0.0,0.0,25.0,47.0,27.0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0,-11.0,0,1,1,1,False,1,0,0,0
14797,2013-05-03,0.0,0.0,23.0,51.0,36.0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0,-12.0,0,0,1,0,False,1,0,0,0
14798,2013-05-04,0.0,0.0,21.0,57.0,38.0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0,-12.0,0,0,1,0,False,1,0,0,0
14799,2013-05-05,0.0,0.0,19.0,58.0,36.0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0,-12.0,0,0,1,0,False,1,0,0,0
14800,2013-05-06,0.0,0.0,17.0,55.0,38.0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0,-11.0,0,0,1,0,False,1,0,0,0
14801,2013-05-07,0.0,0.3,15.0,53.0,38.0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0,-12.0,0,0,1,0,False,1,0,0,0
14802,2013-05-08,0.0,0.0,12.0,54.0,39.0,0,0,0,0,0,0,0,1,0,0,0,0,-3.0,-15.0,0,0,1,0,False,1,0,0,0
14803,2013-05-09,0.0,0.0,11.0,59.0,42.0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-14.0,0,0,1,0,False,1,0,0,0
14804,2013-05-10,0.0,0.1,9.0,63.0,46.0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0,-14.0,0,0,1,0,False,1,0,0,0
14805,2013-05-11,0.0,0.0,6.0,62.0,48.0,0,0,0,0,0,0,0,1,0,0,0,0,-3.0,-15.0,0,0,1,0,False,1,0,0,0
14806,2013-05-12,0.0,0.0,3.0,65.0,53.0,0,0,0,0,0,0,0,1,0,0,0,0,-3.0,-16.0,0,0,1,0,False,1,0,0,0
14807,2013-05-13,0.0,0.0,1.0,69.0,56.0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0,-16.0,0,0,1,0,False,1,0,0,0
14808,2013-05-14,0.0,0.0,0.0,69.0,55.0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-15.0,0,0,1,0,False,1,0,0,0
14809,2013-05-15,0.0,0.0,0.0,67.0,48.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-12.0,0,0,1,0,False,1,0,0,0
14810,2013-05-16,0.0,0.0,0.0,60.0,45.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-11.0,0,0,1,0,False,1,0,0,0
14811,2013-05-17,0.0,0.6,0.0,50.0,38.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-9.0,0,0,1,0,False,1,0,0,0
14812,2013-05-18,0.0,1.8,0.0,48.0,35.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-6.0,0,0,1,0,False,1,0,0,0
14813,2013-05-19,0.0,0.0,0.0,49.0,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-3.0,0,0,1,0,False,1,0,0,0
14814,2013-05-20,0.0,0.2,0.0,52.0,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-1.0,0,0,1,0,False,1,0,0,0
14815,2013-05-21,0.0,0.0,0.0,56.0,42.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14816,2013-05-22,0.0,0.0,0.0,63.0,31.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1,1,1,False,1,0,0,0
14817,2013-05-23,0.0,0.0,0.0,55.0,29.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1,1,1,False,1,0,0,0
14818,2013-05-24,0.0,0.0,0.0,55.0,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14819,2013-05-25,0.0,0.0,0.0,62.0,48.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14820,2013-05-26,0.0,0.0,0.0,62.0,48.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14821,2013-05-27,0.0,0.0,0.0,53.0,41.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14822,2013-05-28,0.0,0.3,0.0,46.0,38.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14823,2013-05-29,0.0,0.3,0.0,46.0,37.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14824,2013-05-30,0.0,0.0,0.0,49.0,39.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14825,2013-05-31,0.0,0.0,0.0,53.0,38.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14826,2013-06-01,0.0,0.0,0.0,60.0,42.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14827,2013-06-02,0.0,0.0,0.0,68.0,51.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14828,2013-06-03,0.0,0.0,0.0,58.0,45.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14829,2013-06-04,0.0,0.0,0.0,62.0,46.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14830,2013-06-05,0.0,0.0,0.0,64.0,46.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14831,2013-06-06,0.0,0.0,0.0,68.0,53.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14832,2013-06-07,0.0,0.0,0.0,70.0,57.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14833,2013-06-08,0.0,0.0,0.0,69.0,56.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14834,2013-06-09,0.0,0.0,0.0,73.0,58.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14835,2013-06-10,0.0,0.0,0.0,76.0,61.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14836,2013-06-11,0.0,0.0,0.0,66.0,57.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14837,2013-06-12,0.0,0.0,0.0,72.0,56.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14838,2013-06-13,0.0,0.0,0.0,70.0,46.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14839,2013-06-14,0.0,0.0,0.0,58.0,38.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14840,2013-06-15,0.0,0.0,0.0,67.0,45.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14841,2013-06-16,0.0,0.0,0.0,72.0,55.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14842,2013-06-17,0.0,0.0,0.0,73.0,58.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14843,2013-06-18,0.0,0.0,0.0,74.0,57.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14844,2013-06-19,0.0,0.0,0.0,62.0,38.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14845,2013-06-20,0.0,0.0,0.0,60.0,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14846,2013-06-21,0.0,0.0,0.0,59.0,45.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14847,2013-06-22,0.0,0.0,0.0,57.0,44.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14848,2013-06-23,0.0,0.0,0.0,67.0,47.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14849,2013-06-24,0.0,0.0,0.0,67.0,49.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14850,2013-06-25,0.0,0.0,0.0,65.0,47.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14851,2013-06-26,0.0,0.0,0.0,72.0,57.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14852,2013-06-27,0.0,0.0,0.0,80.0,64.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14853,2013-06-28,0.0,0.0,0.0,85.0,67.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14854,2013-06-29,0.0,0.0,0.0,83.0,65.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14855,2013-06-30,0.0,0.0,0.0,82.0,60.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14856,2013-07-01,0.0,0.0,0.0,83.0,63.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14857,2013-07-02,0.0,0.0,0.0,82.0,66.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14858,2013-07-03,0.0,0.0,0.0,81.0,65.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14859,2013-07-04,0.0,0.0,0.0,76.0,56.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14860,2013-07-05,0.0,0.0,0.0,72.0,52.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14861,2013-07-06,0.0,0.1,0.0,73.0,53.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14862,2013-07-07,0.0,0.0,0.0,74.0,56.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14863,2013-07-08,0.0,0.0,0.0,75.0,59.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14864,2013-07-09,0.0,0.0,0.0,78.0,64.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14865,2013-07-10,0.0,0.1,0.0,81.0,64.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14866,2013-07-11,0.0,0.0,0.0,75.0,53.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14867,2013-07-12,0.0,0.0,0.0,69.0,55.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14868,2013-07-13,0.0,0.5,0.0,71.0,53.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14869,2013-07-14,0.0,0.1,0.0,76.0,54.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14870,2013-07-15,0.0,0.0,0.0,81.0,61.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14871,2013-07-16,0.0,0.3,0.0,76.0,55.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14872,2013-07-17,0.0,0.0,0.0,75.0,57.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14873,2013-07-18,0.0,0.0,0.0,81.0,59.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14874,2013-07-19,0.0,0.0,0.0,81.0,65.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14875,2013-07-20,0.0,0.0,0.0,81.0,66.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14876,2013-07-21,0.0,0.0,0.0,82.0,65.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14877,2013-07-22,0.0,0.0,0.0,80.0,64.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14878,2013-07-23,0.0,0.0,0.0,83.0,66.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14879,2013-07-24,0.0,0.0,0.0,77.0,63.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14880,2013-07-25,0.0,0.0,0.0,80.0,63.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14881,2013-07-26,0.0,0.0,0.0,81.0,63.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14882,2013-07-27,0.0,0.0,0.0,71.0,54.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14883,2013-07-28,0.0,0.0,0.0,69.0,55.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14884,2013-07-29,0.0,0.0,0.0,67.0,56.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14885,2013-07-30,0.0,0.0,0.0,72.0,57.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14886,2013-07-31,0.0,0.0,0.0,78.0,62.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14887,2013-08-01,0.0,0.0,0.0,76.0,60.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14888,2013-08-02,0.0,0.0,0.0,72.0,57.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14889,2013-08-03,0.0,0.0,0.0,74.0,59.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14890,2013-08-04,0.0,0.0,0.0,78.0,62.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14891,2013-08-05,0.0,0.0,0.0,78.0,63.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14892,2013-08-06,0.0,0.0,0.0,79.0,63.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14893,2013-08-07,0.0,0.0,0.0,77.0,60.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14894,2013-08-08,0.0,0.0,0.0,76.0,57.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14895,2013-08-09,0.0,0.0,0.0,75.0,56.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14896,2013-08-10,0.0,0.0,0.0,74.0,57.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14897,2013-08-11,0.0,0.0,0.0,74.0,58.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14898,2013-08-12,0.0,0.0,0.0,76.0,58.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14899,2013-08-13,0.0,0.0,0.0,75.0,56.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14900,2013-08-14,0.0,0.0,0.0,77.0,57.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14901,2013-08-15,0.0,0.0,0.0,79.0,62.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14902,2013-08-16,0.0,0.0,0.0,79.0,66.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,1,0,False,1,0,0,0
14903,2013-08-17,0.0,0.0,0.0,80.0,62.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,1,0,False,1,0,0,0
