STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,EVAP,MDPR,MNPN,MXPN,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDMV,WESD,WT01,WT03
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,8/25/2014,,,,,,0,,0,53,60,46,49,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,8/26/2014,,,,,,0.3,,0,51,61,46,47,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,8/27/2014,,,,,,0.1,,0,46,51,43,47,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,8/28/2014,,,,,,0,,0,53,60,47,53,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,8/29/2014,,,,,,0,,0,59,65,52,59,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,8/30/2014,,,,,,0,,0,57,62,49,54,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,8/31/2014,,,,,,0,,0,49,57,45,49,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/1/2014,,,,,,0,,0,52,58,48,53,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/2/2014,,,,,,0,,0,60,68,51,60,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/3/2014,,,,,,0,,0,58,66,51,51,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/4/2014,,,,,,0,,0,52,59,45,52,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/5/2014,,,,,,0,,0,54,62,47,53,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/6/2014,,,,,,0.1,,0,57,65,50,55,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/7/2014,,,,,,0.1,,0,58,66,50,51,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/8/2014,,,,,,0.7,,0,52,63,45,46,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/9/2014,,,,,,0.5,,0,47,51,41,48,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/10/2014,,,,,,0,,0,49,54,44,49,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/11/2014,,,,,,0,,0,48,53,42,43,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/12/2014,,,,,,0,,0,49,57,42,48,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/13/2014,,,,,,0,,0,55,63,47,57,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/14/2014,,,,,,0,,0,59,64,54,59,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/15/2014,,,,,,0,,0,60,67,56,56,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/16/2014,,,,,,0,,0,62,69,56,59,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/17/2014,,,,,,0,,0,62,71,57,59,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/18/2014,,,,,,0,,0,60,67,53,54,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/19/2014,,,,,,0.1,,0,56,62,52,56,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/20/2014,,,,,,0,,0,58,64,52,57,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/21/2014,,,,,,0.7,,0,50,58,46,47,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/22/2014,,,,,,0,,0,50,54,47,51,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/23/2014,,,,,,0,,0,54,62,49,53,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/24/2014,,,,,,0,,0,58,67,52,58,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/25/2014,,,,,,0,,0,60,67,54,56,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/26/2014,,,,,,0.1,,0,56,64,47,50,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/27/2014,,,,,,2,,0,44,53,37,40,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/28/2014,,,,,,0.1,,0,41,50,36,37,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/29/2014,,,,,,0.2,,0,38,44,35,37,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,9/30/2014,,,,,,0.2,,0,37,43,33,33,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/1/2014,,,,,,0.4,,0,31,35,29,32,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/2/2014,,,,,,0,,0,37,44,30,40,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/3/2014,,,,,,0,,0,42,49,36,42,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/4/2014,,,,,,0,,0,45,53,40,44,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/5/2014,,,,,,0,,0,46,53,40,45,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/6/2014,,,,,,0,,0,48,54,44,48,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/7/2014,,,,,,0,,0,50,57,46,46,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/8/2014,,,,,,0,,0,50,57,46,46,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/9/2014,,,,,,0.2,,0,49,56,45,46,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/10/2014,,,,,,0,,0,47,55,43,44,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/11/2014,,,,,,0,,0,45,50,42,42,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/12/2014,,,,,,0.7,,0,32,42,28,30,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/13/2014,,,,,,0,,0,38,46,29,43,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/14/2014,,,,,,0,,0,51,58,43,52,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/15/2014,,,,,,0,,0,48,53,39,39,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/16/2014,,,,,,0,,0,44,52,37,44,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/17/2014,,,,,,0,,0,48,55,43,47,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/18/2014,,,,,,0,,0,48,53,44,45,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/19/2014,,,,,,0,,0,48,57,43,47,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/20/2014,,,,,,0,,0,49,57,44,47,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/21/2014,,,,,,0.2,,0,41,48,35,37,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/22/2014,,,,,,0,,0,40,45,34,43,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/23/2014,,,,,,0,,0,49,54,41,52,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/24/2014,,,,,,0,,0,52,58,46,51,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/25/2014,,,,,,0,,0,51,57,45,46,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/26/2014,,,,,,0,,0,36,46,27,27,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/27/2014,,,,,,0,,0,27,32,24,31,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/28/2014,,,,,,0,,0,36,42,30,38,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/29/2014,,,,,,0,,0,43,49,38,43,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/30/2014,,,,,,0,,0,48,56,42,47,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,10/31/2014,,,,,,0,,0,48,54,45,46,,0,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/1/2014,,,,,,0.6,,2,38,48,29,29,,0.5,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/2/2014,,,,,,0.6,,6,27,31,23,23,,1.2,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/3/2014,,,,,,0,,5,24,30,19,26,,1.2,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/4/2014,,,,,,0,,5,32,40,24,32,,1.2,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/5/2014,,,,,,0,,4,37,47,30,43,,1.2,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/6/2014,,,,,,0,,4,47,56,42,45,,1.2,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/7/2014,,,,,,0,,3,42,47,35,38,,1.2,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/8/2014,,,,,,0,,3,42,51,36,40,,1.1,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/9/2014,,,,,,0.2,,3,45,51,38,41,,1.1,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/10/2014,,,,,,0,,4,26,42,20,22,,1.1,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/11/2014,,,,,,0,,5,24,30,17,17,,1.1,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/12/2014,,,,,,0.1,,5,19,22,16,20,,1.2,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/13/2014,,,,,,0.1,,6,27,33,20,27,,1.5,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/14/2014,,,,,,0.5,,9,29,33,26,27,,2.2,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/15/2014,,,,,,0.3,,14,14,28,4,8,,2.5,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/16/2014,,,,,,0,,14,13,22,0,19,,2.5,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/17/2014,,,,,,0.1,,15,20,27,15,18,,2.5,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/18/2014,,,,,,0,,15,28,36,18,33,,2.5,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/19/2014,,,,,,0,,15,33,40,29,33,,2.5,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/20/2014,,,,,,0,,15,32,36,28,29,,2.5,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/21/2014,,,,,,0.1,,16,33,41,27,32,,2.7,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/22/2014,,,,,,0.7,,21,29,38,21,21,,4,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/23/2014,,,,,,0.9,,26,17,21,16,18,,5.2,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/24/2014,,,,,,1.5,,31,17,22,12,19,,6.3,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/25/2014,,,,,,0,,29,27,32,18,31,,6.3,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/26/2014,,,,,,0.4,,28,35,40,31,39,,6.3,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/27/2014,,,,,,0,,26,44,47,39,45,,6.3,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/28/2014,,,,,,0,,23,44,51,38,38,,5.9,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/29/2014,,,,,,0,,22,37,41,34,35,,5.7,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,11/30/2014,,,,,,0,,22,31,35,28,29,,5.7,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/1/2014,,,,,,0.1,,21,32,38,28,35,,5.8,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/2/2014,,,,,,0.1,,21,36,41,32,33,,5.9,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/3/2014,,,,,,0.2,,22,33,36,31,34,,6,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/4/2014,,,,,,0,,20,34,43,31,32,,5.9,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/5/2014,,,,,,0,,21,34,43,30,34,,5.9,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/6/2014,,,,,,0,,20,34,37,30,32,,5.8,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/7/2014,,,,,,0,,20,34,41,30,35,,5.8,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/8/2014,,,,,,0,,20,38,48,34,37,,5.8,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/9/2014,,,,,,0,,20,39,49,35,36,,5.8,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/10/2014,,,,,,0,,20,41,50,35,38,,5.8,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/11/2014,,,,,,0,,19,41,45,38,41,,5.8,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/12/2014,,,,,,0.2,,19,37,42,30,30,,6,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/13/2014,,,,,,0.3,,25,25,30,21,21,,6.5,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/14/2014,,,,,,0.2,,26,18,23,12,13,,6.7,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/15/2014,,,,,,0.2,,26,22,34,12,33,,6.7,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/16/2014,,,,,,0,,25,28,35,24,25,,6.8,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/17/2014,,,,,,0,,25,25,31,21,22,,6.8,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/18/2014,,,,,,0.1,,24,22,30,18,21,,6.8,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/19/2014,,,,,,0,,25,26,35,20,27,,6.9,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/20/2014,,,,,,0.2,,27,26,28,25,28,,7,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/21/2014,,,,,,2.3,,36,31,33,27,27,,9.8,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/22/2014,,,,,,1.8,,43,24,29,16,16,,11.8,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/23/2014,,,,,,0.6,,43,19,25,13,22,,12.4,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/24/2014,,,,,,0.1,,44,30,39,20,25,,13.3,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/25/2014,,,,,,0.3,,54,15,25,8,9,,14.1,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/26/2014,,,,,,0.1,,52,9,16,6,6,,14.3,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/27/2014,,,,,,0,,50,10,21,3,18,,14.3,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/28/2014,,,,,,0.4,,58,15,19,10,10,,14.9,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/29/2014,,,,,,0.4,,59,10,15,4,4,,15.2,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/30/2014,,,,,,0,,55,6,14,2,10,,15.2,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,12/31/2014,,,,,,0.2,,53,17,25,10,20,,15.2,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/1/2015,,,,,,0.1,,51,24,30,18,26,,15.2,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/2/2015,,,,,,0,,50,24,31,18,27,,15.1,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/3/2015,,,,,,0,,48,20,27,14,20,,15.1,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/4/2015,,,,,,0.1,,48,27,32,20,29,,15,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/5/2015,,,,,,0,,47,33,36,29,33,,15,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/6/2015,,,,,,0.1,,47,38,47,31,40,,15,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/7/2015,,,,,,0,,46,44,56,38,43,,15,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/8/2015,,,,,,0,,46,40,47,35,35,,15,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/9/2015,,,,,,0,,45,37,47,33,35,,15,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/10/2015,,,,,,0,,47,34,39,28,29,,15.1,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/11/2015,,,,,,0.1,,48,29,33,28,28,,15.1,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/12/2015,,,,,,1.1,,63,27,31,21,22,,17.1,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/13/2015,,,,,,0.3,,60,25,31,21,21,,17.1,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/14/2015,,,,,,0.2,,59,31,40,20,34,,17.1,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/15/2015,,,,,,0.1,,56,37,50,29,33,,17.2,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/16/2015,,,,,,0,,56,33,42,25,25,,17.2,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/17/2015,,,,,,0.2,,54,30,40,19,32,,17.2,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/18/2015,,,,,,0,,54,38,44,32,37,,17.2,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/19/2015,,,,,,0,,53,31,37,25,25,,17.3,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/20/2015,,,,,,0,,53,22,28,16,17,,17.3,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/21/2015,,,,,,0.1,,52,18,25,13,18,,17.4,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/22/2015,,,,,,0,,51,25,34,16,27,,17.4,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/23/2015,,,,,,0,,51,26,32,21,23,,17.4,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/24/2015,,,,,,0,,51,30,36,22,29,,17.4,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/25/2015,,,,,,0,,51,40,47,26,43,,17.4,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/26/2015,,,,,,0,,49,47,53,40,43,,17.4,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/27/2015,,,,,,0,,49,37,44,31,32,,17.4,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/28/2015,,,,,,0.1,,49,30,34,26,28,,17.5,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/29/2015,,,,,,0.1,,48,31,34,27,30,,17.6,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/30/2015,,,,,,0,,50,31,34,29,30,,17.6,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,1/31/2015,,,,,,0,,51,30,37,23,24,,17.6,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/1/2015,,,,,,0,,49,29,37,22,28,,17.6,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/2/2015,,,,,,0.5,,51,31,36,26,33,,18,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/3/2015,,,,,,0.2,,52,34,38,31,35,,18.2,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/4/2015,,,,,,0.1,,53,35,40,31,37,,18.3,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/5/2015,,,,,,0,,51,42,47,36,42,,18.3,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/6/2015,,,,,,0,,50,43,47,39,39,,18.3,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/7/2015,,,,,,0.1,,49,40,46,32,32,,18.4,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/8/2015,,,,,,0,,49,39,45,31,40,,18.4,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/9/2015,,,,,,0.3,,51,36,42,28,29,,18.6,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/10/2015,,,,,,0.2,,51,27,36,22,25,,18.7,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/11/2015,,,,,,0,,50,31,42,22,36,,18.7,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/12/2015,,,,,,0,,50,38,44,33,38,,18.7,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/13/2015,,,,,,0,,49,43,51,36,42,,18.7,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/14/2015,,,,,,0,,49,45,54,39,39,,18.7,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/15/2015,,,,,,0,,49,31,39,26,26,,18.7,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/16/2015,,,,,,0,,49,23,29,18,20,,18.7,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/17/2015,,,,,,0,,49,25,31,17,30,,18.7,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/18/2015,,,,,,0,,48,34,41,26,37,,18.7,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/19/2015,,,,,,0,,48,38,44,34,36,,18.7,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/20/2015,,,,,,0,,50,26,37,22,22,,18.7,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/21/2015,,,,,,0.6,,55,21,28,14,15,,19.2,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/22/2015,,,,,,0,,54,16,25,11,14,,19.2,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/23/2015,,,,,,0,,52,22,30,13,23,,19.2,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/24/2015,,,,,,0,,52,28,36,20,27,,19.2,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/25/2015,,,,,,0,,51,27,34,21,22,,19.2,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/26/2015,,,,,,0.1,,55,22,27,16,16,,19.4,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/27/2015,,,,,,0.2,,55,19,29,13,20,,19.6,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,2/28/2015,,,,,,0,,59,21,27,18,21,,19.6,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,3/1/2015,,,,,,0.1,,59,24,34,19,24,,19.9,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,3/2/2015,,,,,,0.1,,67,25,33,20,20,,20.1,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,3/3/2015,,,,,,0.6,,71,17,25,11,11,,20.7,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,3/4/2015,,,,,,0.3,,68,16,27,7,18,,21,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,3/5/2015,,,,,,0.3,,66,24,34,16,26,,21.3,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,3/6/2015,,,,,,0.3,,64,32,40,24,32,,21.6,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,3/7/2015,,,,,,0,,62,36,46,31,33,,21.6,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,3/8/2015,,,,,,0,,61,34,41,29,30,,21.6,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,3/9/2015,,,,,,0,,60,33,43,27,31,,21.6,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,3/10/2015,,,,,,0,,59,37,45,30,38,,21.6,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,3/11/2015,,,,,,0,,59,40,45,31,31,,21.6,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,3/12/2015,,,,,,0,,59,34,44,31,33,,21.6,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,3/13/2015,,,,,,0,,57,38,47,31,37,,21.6,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,3/14/2015,,,,,,0,,57,42,51,33,46,,21.6,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,3/15/2015,,,,,,0,,55,48,57,41,47,,21.4,,
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,3/16/2015,,,,,,0,,54,47,53,42,46,,21.3,,
